term_str,n,p,i,h,df,idf,dfidf,n_chars,ngram_length,porter_stem,max_pos,max_pos_group,n_pos,cat_pos,n_pos_group,cat_pos_group,stop,tfidf_mean,dp,di,dh,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
sacrifices,18,4.304502413869298e-06,17.82572209280147,7.673086377742721e-05,16,3.584962500721156,57.3594000115385,10,1,sacrific,NN,NOUN,1,NN,1,NOUN,0,1.7938769948742144,0.08333333333333333,3.584962500721156,0.29874687506009634,0,0,1,1,0,1,0,1,0,0,-1
sadly,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,sadli,RB,ADV,1,RB,1,ADV,0,3.7950172445153805,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,1,0,1,0,0,-1
sadness,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,1,7.584962500721156,7.584962500721156,7,1,sad,NN,NOUN,1,NN,1,NOUN,0,3.7950621400199247,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,1,0,1,0,1,-1
safe,71,1.6978870632484454e-05,15.845899974739101,0.0002690454857263839,48,2.0,96.0,4,1,safe,NN,NOUN,2,NN|NNP,1,NOUN,0,1.0009882381709234,0.25,2.0,0.5,0,0,0,0,1,0,1,0,0,1,1
safeguard,272,6.504581425402495e-05,13.908184252993443,0.0009046691695309663,110,0.8036027871964965,88.39630659161462,9,1,safeguard,NN,NOUN,2,NN|NNP,1,NOUN,0,0.4026873905265919,0.5729166666666666,0.8036027871964967,0.46039743016465956,0,0,0,0,0,0,1,0,0,1,1
saint,430,0.00010282977988687768,13.247454244654323,0.0013622328040392875,10,4.2630344058337934,42.63034405833793,5,1,saint,NNP,NOUN,1,NNP,1,NOUN,0,2.1358804262681033,0.052083333333333336,4.2630344058337934,0.22203304197051008,0,1,0,0,1,0,1,0,1,1,1
salary,517,0.00012363487488724594,12.981626623928848,0.0016049817834823841,102,0.9125371587496606,93.07879019246538,6,1,salari,NN,NOUN,2,NN|NNP,1,NOUN,0,0.4574285215802309,0.53125,0.9125371587496606,0.4847853655857572,0,1,0,0,1,0,1,0,0,1,1
salute,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,6,1,salut,NN,NOUN,1,NN,1,NOUN,0,3.7950209665887713,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,0,0,1
salvation,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,9,1,salvat,NN,NOUN,2,NN|NNP,1,NOUN,0,3.002078554427774,0.015625,6.0,0.09375,0,1,0,0,1,0,1,0,0,1,1
sanctuary,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,2,6.584962500721156,13.169925001442312,9,1,sanctuari,NN,NOUN,1,NN,1,NOUN,0,3.29470629527666,0.010416666666666666,6.584962500721156,0.06859335938251204,0,1,0,0,1,0,1,0,0,1,1
satisfied,378,9.039455069125525e-05,13.43340467002271,0.0012143065794005129,56,1.777607578663552,99.5460244051589,9,1,satisfi,VB,VERB,1,VB,1,VERB,0,0.8904681592495587,0.2916666666666667,1.777607578663552,0.5184688771102026,0,0,0,0,1,0,1,0,0,0,1
savage,2,4.782780459854775e-07,20.995647094243783,1.0041757066435586e-05,2,6.584962500721156,13.169925001442312,6,1,savag,NN,NOUN,1,NN,1,NOUN,0,3.294707286283764,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,0,1,0,1,0,0,0,0,-1
save,587,0.00014037460649673767,12.79843040113373,0.001796574631335032,84,1.1926450779423958,100.18218654716125,4,1,save,NN,NOUN,2,NN|NNP,1,NOUN,0,0.5982706389172135,0.4375,1.1926450779423958,0.5217822215997981,0,0,0,0,1,0,1,0,0,1,1
scarce,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,2,6.584962500721156,13.169925001442312,6,1,scarc,NN,NOUN,1,NN,1,NOUN,0,3.294719230274491,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,1,0,1,0,1,0,0,-1
scarcity,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,scarciti,NN,NOUN,1,NN,1,NOUN,0,3.7950113001739556,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,0,1,0,1,0,0,-1
scholarship,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,7,4.777607578663552,33.44325305064487,11,1,scholarship,NN,NOUN,2,NN|NNP,1,NOUN,0,2.3904566743398425,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,0,1,0,1,0,0,0,1
scientific,447,0.00010689514327775423,13.191516073060464,0.001410109000680596,122,0.6542251631582698,79.81546990530892,10,1,scientif,NN,NOUN,2,NN|NNP,1,NOUN,0,0.32809703375852484,0.6354166666666666,0.6542251631582701,0.4157055724234841,0,0,0,0,0,0,1,0,0,1,1
scientist,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,scientist,NN,NOUN,1,NN,1,NOUN,0,3.7950169994983445,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,0,0,1,0,0,1,1
score,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,2,6.584962500721156,13.169925001442312,5,1,score,NN,NOUN,1,NN,1,NOUN,0,3.2947235118312164,0.010416666666666666,6.584962500721156,0.06859335938251204,0,1,0,0,1,0,1,0,1,0,1
scrutinize,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,4,5.584962500721156,22.339850002884624,10,1,scrutin,NN,NOUN,1,NN,1,NOUN,0,2.7943831740740066,0.020833333333333332,5.584962500721156,0.11635338543169074,0,1,0,0,0,1,0,0,0,0,-1
seal,326,7.795932149563284e-05,13.646918940012705,0.0010639045410692914,70,1.4556794837761897,101.89756386433328,4,1,seal,NNP,NOUN,2,NN|NNP,1,NOUN,0,0.729364033142871,0.3645833333333333,1.4556794837761897,0.5307164784600692,0,0,0,0,0,0,1,0,0,1,1
secrecy,178,4.2566746092707505e-05,14.519913663277384,0.000618065478192763,90,1.0931094043914815,98.37984639523334,7,1,secreci,NN,NOUN,2,NN|NNP,1,NOUN,0,0.547402825613301,0.46875,1.0931094043914815,0.512395033308507,0,0,0,0,0,0,0,0,1,1,0
sectarian,11,2.6305292529201267e-06,18.536215475606486,4.876005704701362e-05,8,4.584962500721156,36.67970000576925,9,1,sectarian,NN,NOUN,1,NN,1,NOUN,0,2.2942165185007464,0.041666666666666664,4.584962500721156,0.19104010419671483,1,0,0,1,0,1,0,0,0,0,-1
sedition,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,14,3.777607578663552,52.886506101289726,8,1,sedit,NN,NOUN,2,NN|NNP,1,NOUN,0,1.8902283455097322,0.07291666666666667,3.777607578663552,0.275450552610884,1,0,0,0,0,1,0,1,0,0,-1
segregate,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,segreg,NN,NOUN,1,NN,1,NOUN,0,3.795014008894317,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,0,0,1,0,1,0,0,-1
seize,9,2.152251206934649e-06,18.82572209280147,4.0517683095648255e-05,8,4.584962500721156,36.67970000576925,5,1,seiz,NN,NOUN,1,NN,1,NOUN,0,2.2940985060212893,0.041666666666666664,4.584962500721156,0.19104010419671483,0,0,0,1,0,1,0,0,0,0,-1
seniority,67,1.6022314540513498e-05,15.92955790378601,0.00025522838722578234,37,2.3755091350922064,87.89383799841164,9,1,senior,NN,NOUN,2,NN|NNP,1,NOUN,0,1.1888868725918258,0.19270833333333334,2.3755091350922064,0.4577804062417273,0,0,0,0,0,0,1,0,0,1,1
sentence,958,0.00022909518402704375,12.091765248507603,0.0027701651848186615,138,0.4764380439429871,65.74845006413221,8,1,sentenc,NN,NOUN,2,NN|NNP,1,NOUN,0,0.23925931724488267,0.71875,0.4764380439429871,0.342439844084022,1,1,1,1,0,1,0,1,0,0,-1
separatist,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,10,1,separatist,NN,NOUN,1,NN,1,NOUN,0,3.795017349133367,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,0,0,1,0,0,0,0,-1
sequestration,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,5,5.2630344058337934,26.315172029168966,13,1,sequestr,NN,NOUN,1,NN,1,NOUN,0,2.633348900517587,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,0,0,0,0,1,0,1,0,0,-1
seriousness,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,5,5.2630344058337934,26.315172029168966,11,1,serious,NN,NOUN,1,NN,1,NOUN,0,2.6333174869597027,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,0,0,1,0,0,0,1,0,0,0
servant,87,2.0805095000368274e-05,15.552703598395054,0.0003235754758771786,33,2.5405683813627027,83.83875658496919,7,1,servant,NN,NOUN,2,NN|NNP,1,NOUN,0,1.2715530537856792,0.171875,2.5405683813627027,0.4366601905467145,0,0,0,0,0,1,0,0,0,1,-1
serve,570,0.0001363092431058611,12.840828985191678,0.0017503236798232802,133,0.5296800652199665,70.44744867425554,5,1,serv,NN,NOUN,2,NN|NNP,1,NOUN,0,0.2658461623392312,0.6927083333333334,0.5296800652199665,0.36691379517841427,0,0,0,0,0,1,0,0,0,1,-1
servile,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,7,1,servil,NN,NOUN,1,NN,1,NOUN,0,3.7950368014346623,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,1,0,1,0,1,0,0,-1
sewage,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,4,5.584962500721156,22.339850002884624,6,1,sewag,NN,NOUN,1,NN,1,NOUN,0,2.7943753652077503,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,1,0,0,1,0,0,0,0,-1
sewerage,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,8,1,sewerag,NN,NOUN,1,NN,1,NOUN,0,3.2946940374472695,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,1,0,0,1,0,0,0,0,-1
sex,300,7.174170689782164e-05,13.766828403747901,0.0009876557682542877,136,0.49749965947081687,67.6599536880311,3,1,sex,NN,NOUN,1,NN,1,NOUN,0,0.24933376402997376,0.7083333333333334,0.49749965947081665,0.3523955921251618,0,1,0,0,1,0,1,0,0,1,1
share,182,4.352330218467846e-05,14.487852454045086,0.0006305591803644397,72,1.4150374992788437,101.88269994807675,5,1,share,NN,NOUN,1,NN,1,NOUN,0,0.7085533472454957,0.375,1.4150374992788437,0.5306390622295664,0,1,0,0,1,0,1,0,0,1,1
shattered,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,shatter,VB,VERB,1,VB,1,VERB,0,3.7950269986195235,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,1,0,1,0,0,-1
shell,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,shell,NN,NOUN,1,NN,1,NOUN,0,3.7950603372840015,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,0,1,0,1,1,0,-1
shelter,25,5.9784755748184694e-06,17.35179090446906,0.00010373725810172555,18,3.415037499278844,61.470674987019194,7,1,shelter,NN,NOUN,2,NN|NNP,1,NOUN,0,1.7087906041327507,0.09375,3.415037499278844,0.3201597655573916,0,0,0,0,0,0,1,0,0,1,1
shopping,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,shop,VB,VERB,1,VB,1,VERB,0,3.7950148529802075,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,1,1
shortage,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,4,5.584962500721156,22.339850002884624,8,1,shortag,NN,NOUN,1,NN,1,NOUN,0,2.794395683244582,0.020833333333333332,5.584962500721156,0.11635338543169074,1,0,0,1,0,1,0,1,0,0,-1
shoulder,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,3,6.0,18.0,8,1,shoulder,NN,NOUN,1,NN,1,NOUN,0,3.00208342880635,0.015625,6.0,0.09375,0,0,0,0,0,0,1,0,0,1,1
sick,19,4.543641436862037e-06,17.747719580800197,8.063927409713152e-05,17,3.497499659470817,59.45749421100389,4,1,sick,NN,NOUN,2,NN|NNP,1,NOUN,0,1.750045218306763,0.08854166666666667,3.4974996594708165,0.3096744490156452,0,0,1,0,0,1,0,1,0,0,-1
sickness,34,8.130726781753119e-06,16.908184252993443,0.00013747582653663015,29,2.726981505593584,79.08246366221394,8,1,sick,NN,NOUN,1,NN,1,NOUN,0,1.3646986122574225,0.15104166666666666,2.726981505593584,0.4118878315740309,0,0,1,1,0,1,0,1,0,0,-1
simplify,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,8,1,simplifi,NN,NOUN,1,NN,1,NOUN,0,3.2947342595225266,0.010416666666666666,6.584962500721156,0.06859335938251204,0,1,0,0,1,0,1,0,1,1,1
sin,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,3,1,sin,NN,NOUN,1,NN,1,NOUN,0,3.7950178392957135,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,1,0,1,0,1,0,0,-1
sincere,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,4,5.584962500721156,22.339850002884624,7,1,sincer,NN,NOUN,1,NN,1,NOUN,1,2.7944083581934294,0.020833333333333332,5.584962500721156,0.11635338543169074,0,0,0,0,0,0,1,0,0,1,1
sinister,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,2,6.584962500721156,13.169925001442312,8,1,sinist,NN,NOUN,1,NN,1,NOUN,0,3.294736908261625,0.010416666666666666,6.584962500721156,0.06859335938251204,1,0,1,1,0,1,0,0,0,0,-1
siren,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,1,7.584962500721156,7.584962500721156,5,1,siren,NN,NOUN,1,NN,1,NOUN,0,3.795040824854116,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,1,0,1,0,0,0,0,-1
slander,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,7,4.777607578663552,33.44325305064487,7,1,slander,NN,NOUN,1,NN,1,NOUN,0,2.390507445108913,0.036458333333333336,4.777607578663552,0.17418360963877536,1,0,1,0,0,1,0,0,0,0,-1
slaughter,7,1.6739731609491714e-06,19.188292172186177,3.212068610069074e-05,5,5.2630344058337934,26.315172029168966,9,1,slaughter,NN,NOUN,1,NN,1,NOUN,0,2.63332151036076,0.026041666666666668,5.2630344058337934,0.1370581876519217,1,0,1,1,0,1,0,1,1,0,-1
slaughtering,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,12,1,slaughter,VB,VERB,1,VB,1,VERB,0,3.7950231485072803,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,1,0,1,0,1,1,0,-1
slave,15,3.5870853448910818e-06,18.088756498635263,6.488591334355788e-05,13,3.884522782580064,50.49879617354083,5,1,slave,NN,NOUN,2,NN|NNP,1,NOUN,0,1.9437056718331147,0.06770833333333333,3.884522782580064,0.2630145634038585,1,0,0,1,0,1,0,1,0,0,-1
slavery,145,3.4675158333947125e-05,14.815738004228848,0.0005137380611309131,77,1.3181759600262548,101.49954892202162,7,1,slaveri,NN,NOUN,2,NN|NNP,1,NOUN,0,0.6599596652221408,0.4010416666666667,1.3181759600262548,0.5286434839688626,1,0,1,1,0,1,0,1,0,0,-1
slum,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,4,1,slum,NNP,NOUN,1,NNP,1,NOUN,0,3.7950113001739556,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,0,0,1,0,0,0,0,-1
snake,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,snake,NNP,NOUN,1,NNP,1,NOUN,0,3.795019025605892,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,1,0,1,0,0,0,0,-1
socialism,42,1.0043838965695029e-05,16.603329671465023,0.00016676116951454083,9,4.415037499278844,39.7353374935096,9,1,social,NN,NOUN,2,NN|NNP,1,NOUN,0,2.209641524731654,0.046875,4.415037499278844,0.2069548827786958,0,0,1,1,0,0,0,0,0,0,0
socialist,170,4.065363390876559e-05,14.586256158106082,0.0005929843179511223,18,3.415037499278844,61.470674987019194,9,1,socialist,NN,NOUN,2,NN|NNP,1,NOUN,0,1.7109013040062406,0.09375,3.415037499278844,0.3201597655573916,1,0,1,1,0,1,0,1,0,0,-1
soil,75,1.793542672445541e-05,15.766828403747901,0.0002827847955124827,54,1.8300749985576876,98.82404992211514,4,1,soil,NN,NOUN,2,NN|NNP,1,NOUN,0,0.9159050198947831,0.28125,1.8300749985576876,0.5147085933443496,0,0,1,0,0,1,0,0,0,0,-1
soldier,9,2.152251206934649e-06,18.82572209280147,4.0517683095648255e-05,7,4.777607578663552,33.44325305064487,7,1,soldier,NN,NOUN,2,NN|NNP,1,NOUN,0,2.3905686393469767,0.036458333333333336,4.777607578663552,0.17418360963877536,1,0,0,0,0,0,1,1,0,0,1
solidity,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,solid,NN,NOUN,1,NN,1,NOUN,0,3.7950138134882234,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,0,1,0,0,1,1
sonar,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,sonar,NNP,NOUN,1,NNP,1,NOUN,0,3.795025467926145,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,0,0,1,0,0,0,1
soundness,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,9,1,sound,NN,NOUN,1,NN,1,NOUN,0,3.002040995566679,0.015625,6.0,0.09375,0,1,0,0,1,0,1,0,0,1,1
sour,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,4,1,sour,NNP,NOUN,1,NNP,1,NOUN,0,3.795054414958878,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,0,0,1,0,0,0,0,-1
spa,83,1.984853890839732e-05,15.620607662896857,0.0003100462389698176,1,7.584962500721156,7.584962500721156,3,1,spa,NNP,NOUN,1,NNP,1,NOUN,0,3.798899020402746,0.005208333333333333,7.584962500721156,0.03950501302458935,0,1,0,0,1,0,1,0,1,1,1
spear,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,spear,NN,NOUN,1,NN,1,NOUN,0,3.7950205484229884,0.005208333333333333,7.584962500721156,0.03950501302458935,1,1,0,1,0,1,0,0,0,0,-1
special,2195,0.0005249101554690616,10.895641869821063,0.005719233067822991,181,0.08511661363795076,15.406107068469087,7,1,special,NN,NOUN,2,NN|NNP,1,NOUN,0,0.04301156767132347,0.9427083333333334,0.08511661363795076,0.08024014098160984,0,0,0,0,1,0,1,0,0,0,1
speculation,8,1.91311218394191e-06,18.995647094243783,3.634080389785852e-05,7,4.777607578663552,33.44325305064487,11,1,specul,NN,NOUN,2,NN|NNP,1,NOUN,0,2.390458070138707,0.036458333333333336,4.777607578663552,0.17418360963877536,0,0,0,1,0,1,0,1,0,0,-1
spirits,6,1.4348341379564326e-06,19.410684593522628,2.785111289589125e-05,2,6.584962500721156,13.169925001442312,7,1,spirit,NN,NOUN,1,NN,1,NOUN,0,3.2948008012227246,0.010416666666666666,6.584962500721156,0.06859335938251204,0,1,0,0,1,0,1,0,1,0,1
spite,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,5,1,spite,NN,NOUN,1,NN,1,NOUN,0,3.0020355900258964,0.015625,6.0,0.09375,1,0,0,0,0,1,0,0,0,0,-1
splendid,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,splendid,NN,NOUN,1,NN,1,NOUN,0,3.795039262837388,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,1,0,1,0,1,0,1
splitting,4,9.56556091970955e-07,19.995647094243783,1.9126958040900216e-05,2,6.584962500721156,13.169925001442312,9,1,split,VB,VERB,1,VB,1,VERB,0,3.2947365850546064,0.010416666666666666,6.584962500721156,0.06859335938251204,0,0,0,0,0,1,0,1,0,0,-1
sponsor,24,5.7393365518257305e-06,17.410684593522628,9.992577847991352e-05,12,4.0,48.0,7,1,sponsor,NN,NOUN,1,NN,1,NOUN,0,2.0015567641412306,0.0625,4.0,0.25,0,0,0,0,0,0,1,0,0,1,1
spouse,89,2.1283373046353752e-05,15.519913663277384,0.0003303161121427352,50,1.9411063109464315,97.05531554732157,6,1,spous,NN,NOUN,1,NN,1,NOUN,0,0.971578894574593,0.2604166666666667,1.9411063109464315,0.5054964351422999,0,0,0,0,1,0,1,0,0,1,1
spurious,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,spuriou,NN,NOUN,1,NN,1,NOUN,0,3.795013599099198,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,0,0,1,0,0,0,0,-1
stable,36,8.609004827738597e-06,16.82572209280147,0.0001448527227271158,28,2.777607578663552,77.77301220257945,6,1,stabl,NN,NOUN,2,NN|NNP,1,NOUN,0,1.389970713895776,0.14583333333333334,2.777607578663552,0.4050677718884347,0,0,0,0,0,0,1,0,0,1,1
stalemate,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,stalem,NN,NOUN,1,NN,1,NOUN,0,3.7950113001739556,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,1,0,0,0,0,0,0,0,0
standstill,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,10,1,standstil,NN,NOUN,1,NN,1,NOUN,0,3.7950209665887713,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,0,0,1,0,0,0,0,-1
star,36,8.609004827738597e-06,16.82572209280147,0.0001448527227271158,26,2.884522782580064,74.99759234708166,4,1,star,NN,NOUN,1,NN,1,NOUN,0,1.4436025630221605,0.13541666666666666,2.884522782580064,0.3906124601410503,0,1,0,0,1,0,1,0,0,1,1
statement,485,0.00011598242615147831,13.073806157169292,0.00151633175714263,119,0.6901447374132127,82.12722375217231,9,1,statement,NN,NOUN,2,NN|NNP,1,NOUN,0,0.34598891713238006,0.6197916666666666,0.6901447374132127,0.4277459570425641,0,0,0,0,0,0,1,0,0,1,1
steadfast,3,7.174170689782163e-07,20.410684593522628,1.464297351692384e-05,3,6.0,18.0,9,1,steadfast,NN,NOUN,1,NN,1,NOUN,0,3.002064170632029,0.015625,6.0,0.09375,0,0,0,0,0,0,1,0,0,1,1
steady,5,1.1956951149636938e-06,19.67371899935642,2.3523769700698883e-05,5,5.2630344058337934,26.315172029168966,6,1,steadi,NN,NOUN,1,NN,1,NOUN,0,2.633342087529474,0.026041666666666668,5.2630344058337934,0.1370581876519217,0,0,0,0,0,0,0,0,1,1,0
steal,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,5,1,steal,NN,NOUN,1,NN,1,NOUN,0,3.7950148529802075,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,1,0,1,0,1,0,0,-1
stealing,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,steal,VB,VERB,1,VB,1,VERB,0,3.7950249229231754,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,1,1,0,1,0,0,0,0,-1
sterling,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,8,1,sterl,NNP,NOUN,1,NNP,1,NOUN,0,3.795029000139994,0.005208333333333333,7.584962500721156,0.03950501302458935,1,1,0,0,1,1,1,0,0,1,0
stillborn,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,9,1,stillborn,NN,NOUN,1,NN,1,NOUN,0,3.7950561759674297,0.005208333333333333,7.584962500721156,0.03950501302458935,0,0,0,0,0,1,0,1,0,0,-1
stolen,1,2.3913902299273877e-07,21.995647094243783,5.260017556210532e-06,1,7.584962500721156,7.584962500721156,6,1,stolen,NN,NOUN,1,NN,1,NOUN,0,3.795024795645418,0.005208333333333333,7.584962500721156,0.03950501302458935,1,0,0,0,0,1,0,0,0,0,-1
